"","","","","","","","","","","","","","","","","",""
"","150146","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0048-A","Чехол Lille для iPhone 4/4S из искусственной кожи/Red",1.50,50,"Позвоните","","","",2.83,1,"4716872054404",""
"","150147","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0048-B","Чехол Lille для iPhone 4/4S из искусственной кожи/Weaving Dark",1.50,50,"Позвоните","","","",2.83,1,"4716872054411",""
"","150148","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0048-C","Чехол Lille для iPhone 4/4S из искусственной кожи/Weaving Light",1.50,50,"Позвоните","","","",2.83,1,"4716872054428",""
"","150178","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0048-D","Чехол Lille для iPhone 4/4S из искусственной кожи/Pink",1.50,50,"Позвоните","","","",2.83,1,"4716872054435",""
"","116153","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0078","Пластиковый чехол-крышка Airy для iPhone 5/5S Black",5.00,50,"***","","","",8.57,1,"4716872059577",""
"","138859","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0079","Комплект защитных пленок HC2 для iPhone 5/5S 2 шт. лицевых",3.00,200,"Позвоните","","","",5.43,1,"4716872059782",""
"","116147","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0082-D","Флип-кейс с крышкой для iPhone 5/5S Leather Blue",8.00,50,"Позвоните","","","",14.00,1,"4716872059997",""
"","116158","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0082-B","Флип-кейс с крышкой для iPhone 5/5S Leather Purple",8.00,50,"Позвоните","","","",14.00,1,"4713157529862",""
"","116196","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0080-A","Пластиковый чехол-крышка StandStone для iPhone 5/5S Light maroon",5.00,50,"***","","","",8.57,1,"4716872059829",""
"","116182","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0080-B","Пластиковый чехол-крышка StandStone для iPhone 5/5S Purple",5.00,50,"***","","","",8.57,1,"4716872059836",""
"","116225","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0080-C","Пластиковый чехол-крышка StandStone для iPhone 5/5S Grey",5.00,50,"***","","","",8.57,1,"4716872059843",""
"","116226","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0080-D","Пластиковый чехол-крышка StandStone для iPhone 5/5S Blue",5.00,50,"***","","","",8.57,1,"4716872059850",""
"","116227","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0080-E","Пластиковый чехол-крышка StandStone для iPhone 5/5S Green",5.00,50,"***","","","",8.57,1,"4716872059867",""
"","116138","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0084-A","Алюминиевый чехол Alum-Edge Aluminum для iPhone 5/5S Olive Green",7.50,50,"Позвоните","","","",14.00,1,"4717964390042",""
"","116140","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0084-C","Алюминиевый чехол Alum-Edge Aluminum для iPhone 5/5S Metallic Blue",7.50,50,"Позвоните","","","",14.00,1,"4717964390066",""
"","116141","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0084-D","Алюминиевый чехол Alum-Edge Aluminum для iPhone 5/5S Metallic Red",7.50,50,"Позвоните","","","",14.00,1,"4717964390073",""
"","116142","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0094-A","Кожаный чехол-крышка с подставкой Bliss для iPhone 5/5S Black",10.00,50,"*","","","",19.71,1,"4717964390912",""
"","116143","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0094-B","Кожаный чехол-крышка с подставкой Bliss для iPhone 5/5S Red",10.00,50,"*","","","",19.71,1,"4717964390929",""
"","116144","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0094-C","Кожаный чехол-крышка с подставкой Bliss для iPhone 5/5S Blue",10.00,50,"*","","","",19.71,1,"4717964390936",""
"","116145","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0094-D","Кожаный чехол-крышка с подставкой Bliss для iPhone 5/5S Green",10.00,50,"*","","","",19.71,1,"4717964390943",""
"","116146","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0100-A","Кожаный чехол-конверт Margaret для iPhone 5/5S Black",5.00,50,"*","","","",8.29,1,"4717964391193",""
"","116151","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0100-B","Кожаный чехол-конверт Margaret для iPhone 5/5S Red",5.00,50,"*","","","",8.29,1,"4717964391209",""
"","116152","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0100-C","Кожаный чехол-конверт Margaret для iPhone 5/5S Blue",5.00,50,"*","","","",8.29,1,"4717964391216",""
"","116173","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0100-D","Кожаный чехол-конверт Margaret для iPhone 5/5S Brown",5.00,50,"*","","","",8.29,1,"4717964391223",""
"","116176","Аксессуары","Аксессуары для Apple","LUXA2","","SA-GS4-GL-CFBK-00","Кожаный флип-кейс Chief Leather Case для Samsung Galaxy S4/Black",1.00,50,"Позвоните","","","",1.40,1,"4717964392176",""
"","116177","Аксессуары","Аксессуары для Apple","LUXA2","","SA-GS4-GLCFBR-00","Кожаный флип-кейс Chief Leather Case для Samsung Galaxy S4/Brown",1.00,50,"Позвоните","","","",1.40,1,"4717964392183",""
"","116178","Аксессуары","Аксессуары для Apple","LUXA2","","SA-GS4-GLCFRE-00","Кожаный флип-кейс Chief Leather Case для Samsung Galaxy S4/Red",1.00,50,"Позвоните","","","",1.40,1,"4717964392190",""
"","116179","Аксессуары","Аксессуары для Apple","LUXA2","","SA-GS4-GLSNBR-00","Кожанный флип кейс Signature Leather Wallet 2в1 для Samsung Galaxy S4/Brown",1.00,50,"Позвоните","","","",1.40,1,"4717964392213",""
"","117123","Аксессуары","Аксессуары для Apple","LUXA2","","SA-GS4-GLSNPL-00","Кожанный флип кейс Signature Leather Wallet 2в1 для Samsung Galaxy S4/Purple",1.00,50,"Позвоните","","","",1.40,1,"4717964392206",""
"","117124","Аксессуары","Аксессуары для Apple","LUXA2","","SA-GS4-GLSNRE-00","Кожанный флип кейс Signature Leather Wallet 2в1 для Samsung Galaxy S4/Red",1.00,50,"Позвоните","","","",1.40,1,"4717964392220",""
"","137888","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0029-A","Защитная пленка AR3 с антибликовым покрытием для MacBook Air 11&quot; Screen Protector",5.00,50,"***","","","",8.29,1,"4716872051984",""
"","137889","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0029","Защитная пленка HC3 от царапин для MacBook Air 11&quot; Screen Protector",5.00,50,"*******","","","",8.29,1,"4716872051991",""
"","138933","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0027","Чехол LUXA2 Metropolitan Genuine Leather Sleeve for MacBook 13&quot;",40.00,20,"***","","","",56.86,1,"4716872051885",""
"","140852","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0028","Чехол LUXA2 Metropolitan Genuine Leather Sleeve for MacBook 15&quot;",40.00,20,"*******","","","",56.86,1,"4716872051892",""
"","140853","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0056-A","Чехол LUXA2 Metropolitan Envelope PU Slim Case for MacBook Air and Pro 13&quot; Black",40.00,20,"*******","","","",56.86,1,"4716872055531",""
"","140584","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0056 (LHA0059)","Чехол LUXA2 Metropolitan Envelope PU Slim Case for MacBook Air and Pro 13&quot; Brown",40.00,20,"***","","","",56.86,1,"4716872055982",""
"","137902","Аксессуары","Аксессуары для Apple","LUXA2","","LCLN0002","охлаждающая подставка M2 для Macbook 13,15&quot;",75.00,10,"*","","","",48.29,1,"4713157524218",""
"","137903","Аксессуары","Аксессуары для Apple","LUXA2","","LCLN0003","охлаждающая подставка M3-Air для Macbook 13,15&quot;",66.00,20,"*","","","",51.14,1,"4713157524904",""
"","137904","Аксессуары","Аксессуары для Apple","LUXA2","","LCLN0004","охлаждающая подставка M4 для Macbook 13,15,17&quot;",42.50,30,"***","","","",42.57,1,"4713157524232",""
"","140139","Аксессуары","Аксессуары для Apple","LUXA2","","LL0001","Охлаждающая подставка L1 Aluminum 13,15,17&quot;",117.00,10,"*","","","",85.43,1,"4713157524980",""
"","117189","Аксессуары","Аксессуары для Apple","LUXA2","","LHA0099-A","Сумка для ноутбука Metro для Macbook 13&quot;/Black",66.00,5,"***","","","",76.86,1,"4717964391179",""
"","137883","Аксессуары","Аксессуары для Apple","LUXA2","","AD-SPK-ALGVSI-00","Портативная акустическая система Groovy,алюминиевый корпус,время работы 10 ч, цвет серебро",35.00,8,"***","","","",50.00,12,"4717964393265",""
"","035644","Аксессуары","Аксессуары для Apple","LUXA2","","AD-SPK-PCGDBK-00","Портативная акустическая система Groovy Duo, состоит из2 колонок, максимальная выходная мощность 6Вт",88.00,10,"***","","","",93.00,12,"4717964397201",""
"","137908","Аксессуары","Аксессуары для Apple","LUXA2","","AD-SPK-PCGRSI-00","Портативная акустическая система Groovy R 360*, пластиковый корпус, подставка под гаджет, время автономной работы 8 ч, цвет черный",75.00,10,"*","","","",80.00,12,"",""
"","137887","Аксессуары","Аксессуары для Apple","LUXA2","","AD-SPK-PCXCBK-00","Портативная акустическая система Groovy W с беспроводной зарядной станцией (4000mAh), время автономной работы 15-30 ч, цвет черный",165.00,8,"***","","","",175.00,12,"",""
"","035639","Аксессуары","Аксессуары для Apple","LUXA2","","PO-WPC-PCT2SI-00","Зарядная станция TX-200, беспроводной заряд 2 телефонов (Qi устройства),плюс USB порт для проводной зарядки",88.00,20,"*","","","",93.00,1,"4717964394170",""
"","160111","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71248","Крышка ColorCover для iPad2/iPad3 Pink",1.00,40,"*","","","",1.25,1,"7394090712480",""
"","160135","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71244","Крышка ColorCover для iPad2/iPad3 Black",1.00,40,"*******","","","",1.25,1,"7394090712442",""
"","160136","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71245","Крышка ColorCover для iPad2/iPad3 White",1.00,40,"*******","","","",1.25,1,"7394090712459",""
"","160137","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71246","Крышка ColorCover для iPad2/iPad3 Blue",1.00,40,"*","","","",1.25,1,"7394090712466",""
"","160138","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71247","Крышка ColorCover для iPad2/iPad3 Orange",1.00,40,"*","","","",1.25,1,"7394090712473",""
"","11655","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71205 (BLACK)","Папка-подставка Luna for iPad2/iPad3 (PU) 10&quot;",1.00,40,"***","","","",1.25,1,"7394090712053",""
"","11656","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71206 (RED)","Папка-подставка Luna for iPad2/iPad3 (PU) 10&quot;",1.00,40,"*******","","","",1.25,1,"7394090712060",""
"","11657","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71207 (BROWN)","Папка-подставка Luna for iPad2/iPad3 (PU) 10&quot;",1.00,40,"***","","","",1.25,1,"7394090712077",""
"","161124","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71243 (WHITE)","Папка-подставка Luna for iPad2/iPad3 (PU) 10&quot;",1.00,40,"***","","","",1.25,1,"7394090712435",""
"","161125","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71249 (BLACK)","Папка-подставка Avenyn for iPad2/iPad3 (PU) 10&quot;",1.00,40,"*","","","",1.25,1,"7394090712497",""
"","137689","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71215","Чехол-крышка с подставкой BackCover for iPad2/iPad3 Black",1.00,40,"***","","","",1.25,1,"7394090712152",""
"","137675","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71216","Чехол-крышка с подставкой BackCover for iPad2/iPad3 White",1.00,40,"*******","","","",1.25,1,"7394090712169",""
"","137767","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71220","Чехол-крышка с подставкой BackCover for iPad2 Red",1.00,40,"*","","","",1.25,1,"7394090712176",""
"","11636","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71204","Папка-подставка с магнитным замком DONSO for iPad2/iPad3 Black (PU)",1.50,40,"***","","","",1.80,1,"7394090712046",""
"","161121","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71240","Папка подставка с магнитным замком DONSO for iPad2/iPad3 White (PU)",1.50,40,"*","","","",1.80,1,"7394090712404",""
"","189156","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71269","Папка-подставка с магнитным замком Donso  для iPad Mini черный (PU)",7.50,40,"*******","","","",9.00,1,"7394090712695",""
"","189157","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71270","Папка-подставка с магнитным замком Donso  для iPad Mini белый (PU)",7.50,40,"*******","","","",9.00,1,"7394090712701",""
"","189160","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71278","Крышка ColorCover для iPad Mini Black",1.43,40,"*******","","","",1.80,1,"7394090712787",""
"","189161","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71279","Крышка ColorCover для iPad Mini White",1.43,40,"*******","","","",1.80,1,"7394090712794",""
"","189162","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71280","Крышка ColorCover для iPad Mini Pink",1.43,40,"***","","","",1.80,1,"7394090712800",""
"","16128","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71157 (BLACK)","Папка на молнии Luna Sleeve for iPad&amp;iPad2 (PU) 10&quot;",1.00,5,"***","","","",1.25,1,"7394090711575",""
"","113111","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71255 (PINK)","Папка на молнии Avenyn Sleeve 10&quot;",1.00,5,"*","","","",1.25,1,"7394090712558",""
"","113112","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71256 (WHITE)","Папка на молнии Avenyn Sleeve 10&quot;",1.00,5,"*","","","",1.25,1,"7394090712565",""
"","113114","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71258 (BLACK)","Папка на молнии Uppsala Sleeve 10&quot;",1.00,5,"*","","","",1.25,1,"7394090712589",""
"","113113","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71257 (BROWN)","Папка на молнии Uppsala Sleeve 10&quot;",1.00,5,"*","","","",1.25,1,"7394090712572",""
"","113115","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71259 (BLACK)","Чехол Luna Tablet Pouch 10&quot;",1.00,5,"***","","","",1.25,1,"7394090712596",""
"","113116","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71260 (BLACK)","Чехол Avenyn Tablet Pouch 10&quot;",1.00,5,"***","","","",1.25,1,"7394090712602",""
"","113117","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71261 (PINK)","Чехол Avenyn Tablet Pouch 10&quot;",1.00,5,"*","","","",1.25,1,"7394090712619",""
"","113118","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71262 (WHITE)","Чехол Avenyn Tablet Pouch 10&quot;",1.00,5,"*","","","",1.25,1,"7394090712626",""
"","11643","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71184 (BLACK)","Luna Sleeve for 7"" iPad Mini (Galaxy Tab, Rover Pad, E-Book) (PU)",1.00,40,"***","","","",1.25,1,"7394090711841",""
"","11645","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71187 (BROWN)","Luna Sleeve for 7"" iPad Mini (Galaxy Tab, Rover Pad, E-Book) (PU)",1.00,40,"*******","","","",1.25,1,"7394090711872",""
"","150133","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71235","Папка-подставка с магнитным замком Donso  для G-Tab 8.9&quot; черный (PU)",1.00,40,"*","","","",1.25,1,"7394090712350",""
"","150126","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71236","Папка-подставка Luna для G-Tab 8.9&quot; черный (PU)",1.00,40,"*","","","",1.25,1,"7394090712367",""
"","116129","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71252","Папка-подставка Luna для G-Tab P6800 7.7&quot; черный (PU)",1.00,40,"*******","","","",1.25,1,"7394090712527",""
"","137913","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71223","Папка-подставка Luna для G-Tab P7500 10.1&quot; черный (PU)",1.00,40,"*******","","","",1.25,1,"7394090712237",""
"","137682","Аксессуары","Аксессуары для Apple","KRUSELL","","KS-71222","Папка-подставка Luna для 7&quot; Pad (HTC Flyer) (PU)",1.50,40,"*","","","",1.80,1,"7394090712220",""
"","170401","Аксессуары","Аудиотехника","ELECOM","",12249,"Накладка Twinkle Shield Case for Sony Z Цвет:Прозрачный",3.45,20,"*******","","","",7.00,1,"",""
"","170402","Аксессуары","Аудиотехника","ELECOM","",12247,"Накладка Rubber Grip Coarting Shield Case for Sony Z Цвет:Черный",3.45,20,"***","","","",7.00,1,"",""
"","170403","Аксессуары","Аудиотехника","ELECOM","",12248,"Накладка Rubber Grip Coarting Shield Case for Sony Z Цвет:Красный",3.45,20,"*******","","","",7.00,1,"",""
"","170406","Аксессуары","Аудиотехника","ELECOM","",12339,"Накладка Rubber Grip Coarting Shield Case for Sony Z Ultra Цвет:Красный",3.45,20,"*******","","","",7.00,1,"4250794223390",""
"","170408","Аксессуары","Аудиотехника","ELECOM","",12735,"Пленка Zeroshock film for Sony Z",1.45,20,"***","","","",2.83,1,"",""
"","170409","Аксессуары","Аудиотехника","ELECOM","",12734,"Пленка Zeroshock film for Sony Tablet Z",1.45,20,"*******","","","",2.83,1,"",""
"","137910","Аксессуары","Аудиотехника","KRUSELL","","KS-89565","Чехол TINGSTAD XXL нубук фиолетовый for Samsung S II, Wave II, HTC HD 2, HD7",1.00,5,"***","","","",1.97,1,"7394090895657",""
"","137359","Аксессуары","Аудиотехника","KRUSELL","","KS-95322","Stockholm Mobile Pouch L, Black (PU) for iPhone, Legend, Wildfire, Desire S, Vivaz",1.00,5,"Позвоните","","","",1.97,1,"7394090953227",""
"","160162","Аксессуары","Аудиотехника","KRUSELL","","KS-95346","Uppsala Mobile pounch L Black for iPhone, Legend, Wildfire, Desire S, Vivaz",1.00,80,"Позвоните","","","",1.97,1,"7394090953463",""
"","117155","Аксессуары","Аудиотехника","KRUSELL","","KS-95410","Tumba mobile Leather Pounch L Long/ Vintage Black for Sony Xperia,iPhone5",1.00,80,"Позвоните","","","",1.97,1,"7394090954101",""
"","136824","Аксессуары","Аудиотехника","KRUSELL","","KS-95700","Apollo mobile Leather pouch Black Extra Small",0.70,10,"*","","","",0.86,1,"7394090957003",""
"","116128","Аксессуары","Аудиотехника","KRUSELL","","KS-75534","Orbit Leather Flex Multidapt for App iPhone 5 Black",1.00,5,"***","","","",1.97,1,"7394090755340",""
"","136435","Аксессуары","Аудиотехника","KRUSELL","","KS-75504","Orbit Leather Flex Multidapt for Samsung Galaxy i9100 SII",1.00,5,"***","","","",1.97,1,"7394090755043",""
"","136979","Аксессуары","Аудиотехника","KRUSELL","","KS-75454","Orbit Flex Multidapt for HTC Tattoo",1.00,5,"*","","","",1.97,1,"7394090754541",""
"","136978","Аксессуары","Аудиотехника","KRUSELL","","KS-75455","Orbit Leather Flex Multidapt for HTC Touch2",1.00,5,"*","","","",1.97,1,"7394090754558",""
"","137657","Аксессуары","Аудиотехника","KRUSELL","","KS-75475","Orbit Leather Flex Multidapt for HTC HD Mini/Black",1.00,5,"*","","","",1.97,1,"7394090754756",""
"","136713","Аксессуары","Аудиотехника","KRUSELL","","KS-75420","Orbit Leather Flex Multidapt SonEri X1 Xperia",1.00,5,"*","","","",1.97,1,"7394090754206",""
"","137352","Аксессуары","Аудиотехника","KRUSELL","","KS-95328","SEaLABox Waterproof Case/Black L (iPhone 4/4s)",10.00,20,"***","","","",14.00,1,"7394090953289",""
"","137355","Аксессуары","Аудиотехника","KRUSELL","","KS-95330","SEaLABox Waterproof Case/Pink L (iPhone 4/4s)",10.00,20,"*","","","",14.00,1,"7394090953302",""
"","137356","Аксессуары","Аудиотехника","KRUSELL","","KS-95325","SEaLABox Waterproof Case/Red L (iPhone 4/4s)",10.00,20,"***","","","",14.00,1,"7394090953258",""
"","137365","Аксессуары","Аудиотехника","KRUSELL","","KS-95334","SEaLABox Waterproof Case/White XL for iPhone5/5S, Samsung SIII/SIV Mini",18.00,20,"*","","","",19.71,1,"7394090953340",""
"","137366","Аксессуары","Аудиотехника","KRUSELL","","KS-95336","SEaLABox Waterproof Case/Black XL for iPhone5",18.00,20,"*","","","",19.70,1,"7394090953364",""
"","178159","Аксессуары","Аудиотехника","KRUSELL","","KS-95401","SEaLABox Waterproof Case/Black3 XL Samsung SIV",18.00,20,"***","","","",19.71,1,"7394090954019",""
"","140307","Аксессуары","Аудиотехника","KRUSELL","","KS-89540","Накладка модельная Gaia UnderCover for Samsung Galaxy i9100 SII Red",1.00,80,"*","","","",1.25,1,"7394090895404",""
"","140317","Аксессуары","Аудиотехника","KRUSELL","","KS-89614","Накладка модельная Coco UnderCover for Samsung Galaxy i9100 SII Pink",1.00,80,"***","","","",1.25,1,"7394090896142",""
"","140316","Аксессуары","Аудиотехника","KRUSELL","","KS-89615","Накладка модельная Coco UnderCover for Samsung Galaxy i9100 SII White",1.00,80,"***","","","",1.25,1,"7394090896159",""
"","140315","Аксессуары","Аудиотехника","KRUSELL","","KS-89616","Накладка модельная Coco UnderCover for Samsung Galaxy i9100 SII Black",1.00,80,"*","","","",1.25,1,"7394090896166",""
"","140305","Аксессуары","Аудиотехника","KRUSELL","","KS-89538","Накладка модельная Gaia UnderCover for Samsung Galaxy i9100 SII Black",1.00,80,"*","","","",1.25,1,"7394090895381",""
"","140306","Аксессуары","Аудиотехника","KRUSELL","","KS-89539","Накладка модельная Gaia UnderCover for Samsung Galaxy i9100 SII Brown",1.00,80,"*","","","",1.25,1,"7394090895398",""
"","155134","Аксессуары","Аудиотехника","KRUSELL","","KS-89626","Накладка тонкая пластик ColorCover for HTC Titan/Black",1.00,80,"***","","","",1.25,1,"7394090896265",""
"","155135","Аксессуары","Аудиотехника","KRUSELL","","KS-89627","Накладка тонкая пластик ColorCover for HTC Titan/White",1.00,80,"***","","","",1.25,1,"7394090896272",""
"","115121","Аксессуары","Аудиотехника","KRUSELL","","KS-75526","Чехол с откидной крышкой SlimCover для Samsung I9300 Galaxy S III/Black",1.00,80,"***","","","",1.25,1,"7394090755265",""
"","115123","Аксессуары","Аудиотехника","KRUSELL","","KS-89678","Накладка тонкая пластик ColorCover for Samsung I9300 Galaxy S III/White",1.00,80,"*","","","",1.25,1,"7394090896784",""
"","115124","Аксессуары","Аудиотехника","KRUSELL","","KS-89687","Накладка тонкая пластик ColorCover for Samsung I9300 Galaxy S III/Pink",1.00,80,"Позвоните","","","",1.25,1,"7394090896876",""
"","115127","Аксессуары","Аудиотехника","KRUSELL","","KS-89682","Накладка модельная Avenyn UnderCover for Samsung I9300 Galaxy S III/Black",1.00,80,"Позвоните","","","",1.25,1,"7394090896821",""
"","115129","Аксессуары","Аудиотехника","KRUSELL","","KS-89684","Накладка модельная Avenyn UnderCover for Samsung I9300 Galaxy S III/White",1.00,80,"Позвоните","","","",1.25,1,"7394090896845",""
"","115138","Аксессуары","Аудиотехника","KRUSELL","","KS-89685","Накладка модельная DONSO UnderCover for Samsung I9300 Galaxy S III/Black",1.00,80,"Позвоните","","","",1.25,1,"7394090896852",""
"","115139","Аксессуары","Аудиотехника","KRUSELL","","KS-89686","Накладка модельная DONSO UnderCover for Samsung I9300 Galaxy S III/Red",1.00,80,"Позвоните","","","",1.25,1,"7394090896869",""
"","116184","Аксессуары","Аудиотехника","KRUSELL","","KS-89717","Накладка тонкая пластик ColorCover for Sony Xperia Go/White",1.00,80,"*******","","","",1.25,1,"7394090897170",""
"","116185","Аксессуары","Аудиотехника","KRUSELL","","KS-89719","Накладка тонкая пластик ColorCover for Sony Xperia Miro/Black",1.00,80,"*******","","","",1.25,1,"7394090897194",""
"","116188","Аксессуары","Аудиотехника","KRUSELL","","KS-89706","Накладка тонкая пластик ColorCover for Sony Xperia P/White",1.00,80,"*******","","","",1.25,1,"7394090897064",""
"","116192","Аксессуары","Аудиотехника","KRUSELL","","KS-89712","Накладка тонкая пластик ColorCover for Sony Xperia Acro S/White",1.00,80,"*******","","","",1.25,1,"7394090897125",""
"","116191","Аксессуары","Аудиотехника","KRUSELL","","KS-89713","Накладка тонкая пластик ColorCover for Sony Xperia Acro S/Black",1.00,80,"*******","","","",1.25,1,"7394090897132",""
"","116193","Аксессуары","Аудиотехника","KRUSELL","","KS-89716","Накладка тонкая пластик ColorCover for Sony Xperia Acro S/Pink",1.00,80,"***","","","",1.25,1,"7394090897163",""
"","151116","Аксессуары","Аудиотехника","KRUSELL","","KS-89657","Накладка тонкая пластик ColorCover for Son Xperia U/Black",1.00,80,"*******","","","",1.25,1,"7394090896579",""
"","170320","Аксессуары","Аудиотехника","KRUSELL","","KS-75536","Чехол с откидной крышкой SlimCover Tumba для iPhone5/5S Black",13.00,80,"*","","","",13.00,1,"",""
"","170322","Аксессуары","Аудиотехника","KRUSELL","","KS-75537","Чехол с откидной крышкой SlimCover Tumba для iPhone5/5S Brown",13.00,80,"*******","","","",13.00,1,"",""
"","160115","Аксессуары","Аудиотехника","KRUSELL","","KS-89730","Накладка тонкая пластик ColorCover for iPhone5/5S Black Metallic",5.00,80,"***","","","",6.00,1,"7394090897309",""
"","160116","Аксессуары","Аудиотехника","KRUSELL","","KS-89731","Накладка тонкая пластик ColorCover for iPhone5/5S White Metallic",5.00,80,"*******","","","",6.00,1,"7394090897316",""
"","160117","Аксессуары","Аудиотехника","KRUSELL","","KS-89732","Накладка тонкая пластик ColorCover for iPhone5/5S Blue Metallic",5.00,80,"***","","","",6.00,1,"7394090897323",""
"","160118","Аксессуары","Аудиотехника","KRUSELL","","KS-89733","Накладка тонкая пластик ColorCover for iPhone5/5S Pink Metallic",5.00,80,"***","","","",6.00,1,"7394090897330",""
"","160121","Аксессуары","Аудиотехника","KRUSELL","","KS-89749","Накладка тонкая пластик AluCover for iPhone5/5S Black Wave",5.00,80,"***","","","",6.00,1,"7394090897491",""
"","160126","Аксессуары","Аудиотехника","KRUSELL","","KS-89750","Накладка тонкая пластик AluCover for iPhone5/5S Black Grid",5.00,80,"***","","","",6.00,1,"7394090897507",""
"","160129","Аксессуары","Аудиотехника","KRUSELL","","KS-89726","Накладка модельная Avenyn UnderCover for iPhone 5/5S Black",5.00,80,"Позвоните","","","",6.00,1,"7394090897262",""
"","160155","Аксессуары","Аудиотехника","KRUSELL","","KS-89727","Накладка модельная Avenyn UnderCover for iPhone 5/5S White",5.00,80,"Позвоните","","","",6.00,1,"7394090897279",""
"","160128","Аксессуары","Аудиотехника","KRUSELL","","KS-89751","Накладка тонкая пластик AluCover for iPhone5/5S Black Plain",5.00,80,"***","","","",6.00,1,"7394090897514",""
"","160167","Аксессуары","Аудиотехника","KRUSELL","","KS-89728","Накладка модельная Avenyn UnderCover for iPhone 5/5S Pink",5.00,80,"Позвоните","","","",6.00,1,"7394090897286",""
"","160168","Аксессуары","Аудиотехника","KRUSELL","","KS-89729","Накладка модельная Donso UnderCover for iPhone 5/5S Black",5.00,80,"Позвоните","","","",6.00,1,"7394090897293",""
"","170420","Аксессуары","Аудиотехника","KRUSELL","","KS-75669","Flip Cover Kurina for Nokia 1020/Camel",3.00,80,"*","","","",6.00,1,"",""
"","170423","Аксессуары","Аудиотехника","KRUSELL","","KS-89810","ColorCover for Nokia 920/Black",3.00,80,"*","","","",6.00,1,"",""
"","170424","Аксессуары","Аудиотехника","KRUSELL","","KS-89811","ColorCover for Nokia 920/White",3.00,80,"*","","","",6.00,1,"",""
"","170421","Аксессуары","Аудиотехника","KRUSELL","","KS-89926","ColorCover for Nokia 1020/ Black",3.00,80,"*","","","",6.00,1,"",""
